ZIP,Borough,Neighborhood,Year,Total Adjusted Gross Income (IRS),Number of Returns (IRS),AGI_raw,AGI,AGI_num,AdjacentIncome,Median HH Income ($),Mean HH Income ($),Median Home Value ($/sq. foot),% Employed,% Unemployed,% Not in Labor Force,Bordering Water,Number of Subway Stations in ZIP,Stops in ZIP,Number of Subway Lines Serving ZIP,Lines Serving ZIP,Number of Parks,Number of Playgrounds,Park Acreage,LandSqMile,Latitude,Longitude,adjacentZIP,Zillow_value,Zillow_value2,ZillowAdj,Price_Index,AdjacentZillow2,Proximity,Coffees,NewCoffees,CRIME_COUNT,A1,A2,DM,NB,Color,gent,Probability,IncomeLow,IncomeHigh,HouseLow,HouseHigh,alpha,beta,topincreasepercent,threshold,NotGentReason
11201,Brooklyn,Northwest Brooklyn,2022,"$6,001,817,000 ","30,900",194234,"$194,234 ",194234,107924.33,"$101,150.00 ","$152,775.00 ","$1,051.58 ",65.30%,4.60%,30.10%,Y,12,"Court St, Jay St - MetroTech, DeKalb Av, High St, Jay St - MetroTech, Hoyt - Schermerhorn Sts, York St, Bergen St, Clark St, Borough Hall, Hoyt St, Borough Hall",11,"R, B, Q, A, C, F, G, 2, 3, 4, 5",40,0,65.843,1.4,40.693682,-73.989693,"11251, 11205, 11217, 11231",0.456408304,0.50102769,0.456408304,0.550549666,0.36,0.022777515,23,2,1731,31,708,18,14,no_high,0,0,46874.6,69680,0.204176449,0.328179686,382.4468377,683.1283452,0.392139116,0.427220124,High Income and/or Housing
11201,Brooklyn,Northwest Brooklyn,2023,"$6,001,817,000 ","30,900",194234,"$194,234 ",194234,107924.33,"$101,150.00 ","$152,775.00 ","$1,051.58 ",65.30%,4.60%,30.10%,Y,12,"Court St, Jay St - MetroTech, DeKalb Av, High St, Jay St - MetroTech, Hoyt - Schermerhorn Sts, York St, Bergen St, Clark St, Borough Hall, Hoyt St, Borough Hall",11,"R, B, Q, A, C, F, G, 2, 3, 4, 5",40,0,65.843,1.4,40.693682,-73.989693,"11251, 11205, 11217, 11231",0.456408304,0.50102769,0.456408304,0.564524727,0.36,0.022777515,23,2,1731,31,708,18,14,no_high,0,0,46874.6,69680,0.207464514,0.33452216,402.7153276,699.1032345,0.361339183,0.46552821,High Income and/or Housing
11201,Brooklyn,Northwest Brooklyn,2024,"$6,001,817,000 ","30,900",194234,"$194,234 ",194234,107924.33,"$101,150.00 ","$152,775.00 ","$1,051.58 ",65.30%,4.60%,30.10%,Y,12,"Court St, Jay St - MetroTech, DeKalb Av, High St, Jay St - MetroTech, Hoyt - Schermerhorn Sts, York St, Bergen St, Clark St, Borough Hall, Hoyt St, Borough Hall",11,"R, B, Q, A, C, F, G, 2, 3, 4, 5",40,0,65.843,1.4,40.693682,-73.989693,"11251, 11205, 11217, 11231",0.456408304,0.50102769,0.456408304,0.579745768,0.36,0.022777515,23,2,1731,31,708,18,14,no_high,0,0,46874.6,69680,0.207249726,0.337276179,428.1508162,718.2519653,0.271774554,0.49428482,High Income and/or Housing
11201,Brooklyn,Northwest Brooklyn,2025,"$6,001,817,000 ","30,900",194234,"$194,234 ",194234,107924.33,"$101,150.00 ","$152,775.00 ","$1,051.58 ",65.30%,4.60%,30.10%,Y,12,"Court St, Jay St - MetroTech, DeKalb Av, High St, Jay St - MetroTech, Hoyt - Schermerhorn Sts, York St, Bergen St, Clark St, Borough Hall, Hoyt St, Borough Hall",11,"R, B, Q, A, C, F, G, 2, 3, 4, 5",40,0,65.843,1.4,40.693682,-73.989693,"11251, 11205, 11217, 11231",0.456408304,0.50102769,0.456408304,0.591134425,0.36,0.022777515,23,2,1731,31,708,18,14,no_high,0,0,46874.6,69680,0.208656267,0.3368419,449.5512581,733.7243053,0.186187052,0.541385621,High Income and/or Housing
11203,Brooklyn,Flatbush,2001,"$1,014,236,000 ","30,635",33107,"$44,290 ",44290,49360.62,,,,,,,N,,,,,7,0,16.513,2.1,40.649591,-73.934371,"11225, 11213, 11212, 11236, 11234, 11210, 11226",,,,,,0.09251337,,,,13,76,4,7,no_low,0,0,0,0,0,0,22.16643183,175.0137753,0,0,Past
11203,Brooklyn,Flatbush,2002,"$1,023,501,000 ","30,135",33964,"$44,721 ",44721,49707.94,,,,,,,N,,,,,7,0,16.513,2.1,40.649591,-73.934371,"11225, 11213, 11212, 11236, 11234, 11210, 11226",,,,,,0.09251337,,,,29,85,4,17,no_low,0,0,0,0,0,0,22.16643183,175.0137753,0,0,Past
11203,Brooklyn,Flatbush,2004,"$1,070,935,000 ","33,972",31524,"$39,508 ",39508,43277.22,,,,,,,N,,,,,7,0,16.513,2.1,40.649591,-73.934371,"11225, 11213, 11212, 11236, 11234, 11210, 11226",0.104549676,,0.131028482,,,0.09251337,,,,67,143,6,28,no_low,0,0,0,0,0,0,22.16643183,175.0137753,0,0,Past
11203,Brooklyn,Flatbush,2005,"$1,070,341,000 ","32,933",32501,"$39,393 ",39393,43808.18,,,,,,,N,,,,,7,0,16.513,2.1,40.649591,-73.934371,"11225, 11213, 11212, 11236, 11234, 11210, 11226",0.118661871,0.118661871,0.143824764,0.143824764,0.16,0.09251337,,,,52,138,24,49,no_low,0,0,43487.8,64127,0.17296165,0.232848747,22.16643183,175.0137753,0,0,Past
11203,Brooklyn,Flatbush,2006,"$1,118,280,000 ","33,272",33610,"$39,474 ",39474,44537.84,,,,,,,N,,,,,7,0,16.513,2.1,40.649591,-73.934371,"11225, 11213, 11212, 11236, 11234, 11210, 11226",0.146112764,0.146112764,0.171605395,0.171605395,0.19,0.09251337,,,2501,43,124,18,30,no_low,0,0,44099,65388,0.197985753,0.256173084,22.16643183,175.0137753,0,0,Past
11203,Brooklyn,Flatbush,2007,"$1,195,047,000 ","36,500",32741,"$37,406 ",37406,42492.85,,,,,,,N,,,,,7,0,16.513,2.1,40.649591,-73.934371,"11225, 11213, 11212, 11236, 11234, 11210, 11226",0.154682638,0.154682638,0.176722252,0.176722252,0.19,0.09251337,,,2314,28,113,25,42,no_low,0,0,43326.8,63665,0.199378011,0.248873281,22.16643183,175.0137753,0,0,Past
11203,Brooklyn,Flatbush,2008,"$1,222,126,000 ","34,652",35269,"$38,819 ",38819,43853.67,,,,,,,N,,,,,7,0,16.513,2.1,40.649591,-73.934371,"11225, 11213, 11212, 11236, 11234, 11210, 11226",0.149105091,0.149105091,0.164113681,0.164113681,0.18,0.09251337,,,2153,17,119,8,31,no_low,0,0,44541.6,64580,0.182333907,0.235904239,22.16643183,175.0137753,0,0,Past
11203,Brooklyn,Flatbush,2009,"$1,245,861,000 ","34,853",35746,"$39,502 ",39502,44386.09,,,,,,,N,,,,,7,0,16.513,2.1,40.649591,-73.934371,"11225, 11213, 11212, 11236, 11234, 11210, 11226",0.131779132,0.131779132,0.145626234,0.145626234,0.17,0.09251337,,,2188,16,116,7,8,no_low,0,0,43818.6,64797,0.171768789,0.226812227,22.16643183,175.0137753,0,0,Past
11203,Brooklyn,Flatbush,2010,"$1,269,960,000 ","35,690",35583,"$38,703 ",38703,44120.46,,,,,,,N,,,,,7,0,16.513,2.1,40.649591,-73.934371,"11225, 11213, 11212, 11236, 11234, 11210, 11226",0.125314675,0.125314675,0.136301677,0.136301677,0.16,0.09251337,,,2277,14,102,0,5,no_low,0,0,44081.2,64251,0.162987995,0.227762264,22.16643183,175.0137753,0,0,Past
11203,Brooklyn,Flatbush,2011,"$1,292,232,000 ","36,306",35593,"$37,513 ",37513,42860.64,"$48,797.00 ","$62,792.00 ",$236.67 ,55.70%,7.30%,37.00%,N,,,,,7,0,16.513,2.1,40.649591,-73.934371,"11225, 11213, 11212, 11236, 11234, 11210, 11226",0.121774037,0.121774037,0.128343617,0.128343617,0.15,0.09251337,,,2298,19,102,10,7,no_low,0,0,43502.6,62964,0.154965326,0.217961854,22.16643183,175.0137753,0,0,Past
11203,Brooklyn,Flatbush,2012,"$1,308,996,000 ","36,190",36170,"$37,337 ",37337,44598.25,"$49,002.00 ","$62,518.00 ",$232.42 ,55.30%,7.60%,37.10%,N,,,,,7,0,16.513,2.1,40.649591,-73.934371,"11225, 11213, 11212, 11236, 11234, 11210, 11226",0.11934394,0.11934394,0.123195317,0.123195317,0.15,0.09251337,,,2248,10,107,3,1,no_low,0,0,43806.4,64178,0.151082064,0.217681395,22.16643183,175.0137753,0,0,Past
11203,Brooklyn,Flatbush,2013,"$1,346,763,000 ","36,830",36567,"$37,189 ",37189,43767.28,"$48,400.00 ","$61,959.00 ",$240.25 ,54.50%,7.90%,37.60%,N,,,,,7,0,16.513,2.1,40.649591,-73.934371,"11225, 11213, 11212, 11236, 11234, 11210, 11226",0.121818441,0.121818441,0.123891304,0.123891304,0.16,0.09251337,0,0,2264,14,108,6,5,no_low,0,0,43815.2,64311,0.155146299,0.221406053,22.16643183,175.0137753,0,0,Past
11203,Brooklyn,Flatbush,2014,"$1,416,696,000 ","37,250",38032,"$38,070 ",38070,46052.86,"$46,630.00 ","$60,629.00 ",$248.92 ,53.50%,7.50%,39.00%,N,,,,,7,0,16.513,2.1,40.649591,-73.934371,"11225, 11213, 11212, 11236, 11234, 11210, 11226",0.119427909,0.119427909,0.119547337,0.119547337,0.17,0.09251337,2,0,2311,9,112,7,3,no_low,0,0,44754,66383,0.159824518,0.237389186,22.16643183,175.0137753,0,0,Past
11203,Brooklyn,Flatbush,2015,"$1,465,816,000 ","37,620",38964,"$38,964 ",38964,47354.43,"$45,936.00 ","$58,403.00 ",$265.75 ,54.30%,6.70%,39.00%,N,,,,,7,0,16.513,2.1,40.649591,-73.934371,"11225, 11213, 11212, 11236, 11234, 11210, 11226",0.126260777,0.126260777,0.126260777,0.126260777,0.18,0.09251337,3,0,2148,18,131,7,12,no_low,0,0,46874.6,69680,0.170356703,0.261790625,22.16643183,175.0137753,0.135094555,0.163254706,Past
11203,Brooklyn,Flatbush,2016,"$1,465,816,000 ","37,620",38964,"$38,964 ",38964,47354.43,"$45,936.00 ","$58,403.00 ",$265.75 ,54.30%,6.70%,39.00%,N,,,,,7,0,16.513,2.1,40.649591,-73.934371,"11225, 11213, 11212, 11236, 11234, 11210, 11226",0.141498475,0.141498475,0.139682601,0.139682601,0.18,0.09251337,3,0,2148,18,131,7,12,no_low,0,0,46874.6,69680,0.186005527,0.287879621,22.16643183,175.0137753,0.136749597,0.195072364,Past
11203,Brooklyn,Flatbush,2017,"$1,465,816,000 ","37,620",38964,"$38,964 ",38964,47354.43,"$45,936.00 ","$58,403.00 ",$265.75 ,54.30%,6.70%,39.00%,N,,,,,7,0,16.513,2.1,40.649591,-73.934371,"11225, 11213, 11212, 11236, 11234, 11210, 11226",0.157155767,0.157155767,0.15209702,0.15209702,0.18,0.09251337,3,0,2148,18,131,7,12,no_low,0,0,46874.6,69680,0.20352003,0.307260576,27.25693405,194.0425913,0.189708634,0.210247989,Low Increase Rate
11203,Brooklyn,Flatbush,2018,"$1,465,816,000 ","37,620",38964,"$38,964 ",38964,47354.43,"$45,936.00 ","$58,403.00 ",$265.75 ,54.30%,6.70%,39.00%,N,,,,,7,0,16.513,2.1,40.649591,-73.934371,"11225, 11213, 11212, 11236, 11234, 11210, 11226",0.126260777,0.157155767,0.126260777,0.153020422,0.18,0.09251337,3,0,2148,18,131,7,12,no_low,0,0,46874.6,69680,0.203971014,0.316181196,29.24014493,190.284291,0.22305239,0.20071963,Low Increase Rate
11203,Brooklyn,Flatbush,2019,"$1,465,816,000 ","37,620",38964,"$38,964 ",38964,47354.43,"$45,936.00 ","$58,403.00 ",$265.75 ,54.30%,6.70%,39.00%,N,,,,,7,0,16.513,2.1,40.649591,-73.934371,"11225, 11213, 11212, 11236, 11234, 11210, 11226",0.126260777,0.157155767,0.126260777,0.154774608,0.18,0.09251337,3,0,2148,18,131,7,12,no_low,1,13,46874.6,69680,0.203466444,0.315061915,29.71488316,191.7070812,0.284845688,0.187107239,N/A
11203,Brooklyn,Flatbush,2020,"$1,465,816,000 ","37,620",38964,"$38,964 ",38964,47354.43,"$45,936.00 ","$58,403.00 ",$265.75 ,54.30%,6.70%,39.00%,N,,,,,7,0,16.513,2.1,40.649591,-73.934371,"11225, 11213, 11212, 11236, 11234, 11210, 11226",0.126260777,0.157155767,0.126260777,0.155930308,0.18,0.09251337,3,0,2148,18,131,7,12,no_low,1,19,46874.6,69680,0.203907702,0.316725657,30.37625624,193.5831063,0.332524914,0.18162538,N/A
11203,Brooklyn,Flatbush,2021,"$1,465,816,000 ","37,620",38964,"$38,964 ",38964,47354.43,"$45,936.00 ","$58,403.00 ",$265.75 ,54.30%,6.70%,39.00%,N,,,,,7,0,16.513,2.1,40.649591,-73.934371,"11225, 11213, 11212, 11236, 11234, 11210, 11226",0.126260777,0.157155767,0.126260777,0.157770077,0.18,0.09251337,3,0,2148,18,131,7,12,no_low,1,24,46874.6,69680,0.203293842,0.321744791,31.05614743,195.4038845,0.388931183,0.178260452,N/A
11203,Brooklyn,Flatbush,2022,"$1,465,816,000 ","37,620",38964,"$38,964 ",38964,47354.43,"$45,936.00 ","$58,403.00 ",$265.75 ,54.30%,6.70%,39.00%,N,,,,,7,0,16.513,2.1,40.649591,-73.934371,"11225, 11213, 11212, 11236, 11234, 11210, 11226",0.126260777,0.157155767,0.126260777,0.15911241,0.18,0.09251337,3,0,2148,18,131,7,12,no_low,1,34,46874.6,69680,0.204176449,0.328179686,31.82330604,197.3383169,0.392139116,0.17150502,N/A
11203,Brooklyn,Flatbush,2023,"$1,465,816,000 ","37,620",38964,"$38,964 ",38964,47354.43,"$45,936.00 ","$58,403.00 ",$265.75 ,54.30%,6.70%,39.00%,N,,,,,7,0,16.513,2.1,40.649591,-73.934371,"11225, 11213, 11212, 11236, 11234, 11210, 11226",0.126260777,0.157155767,0.126260777,0.16098185,0.18,0.09251337,3,0,2148,18,131,7,12,no_low,1,40,46874.6,69680,0.207464514,0.33452216,32.42990633,198.7948604,0.361339183,0.168658087,N/A
11203,Brooklyn,Flatbush,2024,"$1,465,816,000 ","37,620",38964,"$38,964 ",38964,47354.43,"$45,936.00 ","$58,403.00 ",$265.75 ,54.30%,6.70%,39.00%,N,,,,,7,0,16.513,2.1,40.649591,-73.934371,"11225, 11213, 11212, 11236, 11234, 11210, 11226",0.126260777,0.157155767,0.126260777,0.162676857,0.18,0.09251337,3,0,2148,18,131,7,12,gent,1,67,46874.6,69680,0.207249726,0.337276179,33.29575091,200.7690179,0.271774554,0.152037261,N/A
11203,Brooklyn,Flatbush,2025,"$1,465,816,000 ","37,620",38964,"$38,964 ",38964,47354.43,"$45,936.00 ","$58,403.00 ",$265.75 ,54.30%,6.70%,39.00%,N,,,,,7,0,16.513,2.1,40.649591,-73.934371,"11225, 11213, 11212, 11236, 11234, 11210, 11226",0.126260777,0.157155767,0.126260777,0.164849181,0.18,0.09251337,3,0,2148,18,131,7,12,gent,1,73,46874.6,69680,0.208656267,0.3368419,34.16556326,202.6643662,0.186187052,0.149768899,N/A
11204,Brooklyn,Borough Park,2001,"$1,036,425,000 ","21,970",47175,"$63,109 ",63109,66993.05,,,,,,,N,6,"18 Av, 20 Av, Bay Pkwy, 18 Av, Avenue I, Avenue N",2,"N, F",4,0,11.345,1.6,40.618779,-73.984826,"11218, 11230, 11223, 11214, 11228, 11219",,,,,,0.077433358,,,,40,148,36,24,no_low,0,0,0,0,0,0,77.60367557,327.4780665,0,0,Past
11204,Brooklyn,Borough Park,2002,"$1,035,636,000 ","21,496",48178,"$63,436 ",63436,67051.32,,,,,,,N,6,"18 Av, 20 Av, Bay Pkwy, 18 Av, Avenue I, Avenue N",2,"N, F",4,0,11.345,1.6,40.618779,-73.984826,"11218, 11230, 11223, 11214, 11228, 11219",,,,,,0.077433358,,,,40,150,35,25,no_low,0,0,0,0,0,0,77.60367557,327.4780665,0,0,Past
11204,Brooklyn,Borough Park,2004,"$1,074,886,000 ","27,138",39608,"$49,639 ",49639,53110.88,,,,,,,N,6,"18 Av, 20 Av, Bay Pkwy, 18 Av, Avenue I, Avenue N",2,"N, F",4,0,11.345,1.6,40.618779,-73.984826,"11218, 11230, 11223, 11214, 11228, 11219",0.153531321,,0.192415478,,,0.077433358,,,,53,213,58,28,no_low,0,0,0,0,0,0,77.60367557,327.4780665,0,0,Past
11204,Brooklyn,Borough Park,2005,"$1,141,100,000 ","27,284",41823,"$50,692 ",50692,54189.79,,,,,,,N,6,"18 Av, 20 Av, Bay Pkwy, 18 Av, Avenue I, Avenue N",2,"N, F",4,0,11.345,1.6,40.618779,-73.984826,"11218, 11230, 11223, 11214, 11228, 11219",0.164172187,0.164172187,0.198985789,0.198985789,0.21,0.077433358,,,,52,173,109,56,no_mid,0,0,43487.8,64127,0.17296165,0.232848747,77.60367557,327.4780665,0,0,Past
11204,Brooklyn,Borough Park,2006,"$1,228,066,000 ","29,345",41849,"$49,150 ",49150,54019.07,,,,,,,N,6,"18 Av, 20 Av, Bay Pkwy, 18 Av, Avenue I, Avenue N",2,"N, F",4,0,11.345,1.6,40.618779,-73.984826,"11218, 11230, 11223, 11214, 11228, 11219",0.191826939,0.191826939,0.225295428,0.225295428,0.23,0.077433358,,,982,43,188,40,36,no_mid,0,0,44099,65388,0.197985753,0.256173084,77.60367557,327.4780665,0,0,Past
11204,Brooklyn,Borough Park,2007,"$1,465,241,000 ","31,967",45836,"$52,367 ",52367,53055.95,,,,,,,N,6,"18 Av, 20 Av, Bay Pkwy, 18 Av, Avenue I, Avenue N",2,"N, F",4,0,11.345,1.6,40.618779,-73.984826,"11218, 11230, 11223, 11214, 11228, 11219",0.189246748,0.189246748,0.216211153,0.216211153,0.22,0.077433358,,,865,28,218,36,22,no_mid,0,0,43326.8,63665,0.199378011,0.248873281,77.60367557,327.4780665,0,0,Past
11204,Brooklyn,Borough Park,2008,"$1,373,159,000 ","30,115",45597,"$50,187 ",50187,53203.96,,,,,,,N,6,"18 Av, 20 Av, Bay Pkwy, 18 Av, Avenue I, Avenue N",2,"N, F",4,0,11.345,1.6,40.618779,-73.984826,"11218, 11230, 11223, 11214, 11228, 11219",0.186638446,0.186638446,0.20542506,0.20542506,0.21,0.077433358,,,821,44,205,25,10,no_mid,0,0,44541.6,64580,0.182333907,0.235904239,77.60367557,327.4780665,0,0,Past
11204,Brooklyn,Borough Park,2009,"$1,356,634,000 ","29,805",45517,"$50,300 ",50300,53750.45,,,,,,,N,6,"18 Av, 20 Av, Bay Pkwy, 18 Av, Avenue I, Avenue N",2,"N, F",4,0,11.345,1.6,40.618779,-73.984826,"11218, 11230, 11223, 11214, 11228, 11219",0.181480283,0.181480283,0.200549888,0.200549888,0.2,0.077433358,,,744,34,226,17,9,no_mid,0,0,43818.6,64797,0.171768789,0.226812227,77.60367557,327.4780665,0,0,Past
11204,Brooklyn,Borough Park,2010,"$1,395,287,000 ","30,254",46119,"$50,162 ",50162,53028.16,,,,,,,N,6,"18 Av, 20 Av, Bay Pkwy, 18 Av, Avenue I, Avenue N",2,"N, F",4,0,11.345,1.6,40.618779,-73.984826,"11218, 11230, 11223, 11214, 11228, 11219",0.191441797,0.191441797,0.208226514,0.208226514,0.2,0.077433358,,,653,36,195,13,7,no_mid,0,0,44081.2,64251,0.162987995,0.227762264,77.60367557,327.4780665,0,0,Past
11204,Brooklyn,Borough Park,2011,"$1,457,111,000 ","30,852",47229,"$49,777 ",49777,52740.31,"$44,312.00 ","$59,739.00 ",$365.92 ,52.60%,5.00%,42.30%,N,6,"18 Av, 20 Av, Bay Pkwy, 18 Av, Avenue I, Avenue N",2,"N, F",4,0,11.345,1.6,40.618779,-73.984826,"11218, 11230, 11223, 11214, 11228, 11219",0.191471434,0.191471434,0.201801114,0.201801114,0.19,0.077433358,,,757,32,180,6,7,no_mid,0,0,43502.6,62964,0.154965326,0.217961854,77.60367557,327.4780665,0,0,Past
11204,Brooklyn,Borough Park,2012,"$1,518,148,000 ","31,460",48256,"$49,813 ",49813,53172.12,"$45,112.00 ","$61,911.00 ",$367.83 ,52.60%,5.40%,42.00%,N,6,"18 Av, 20 Av, Bay Pkwy, 18 Av, Avenue I, Avenue N",2,"N, F",4,0,11.345,1.6,40.618779,-73.984826,"11218, 11230, 11223, 11214, 11228, 11219",0.193307453,0.193307453,0.199545724,0.199545724,0.19,0.077433358,,,728,22,178,18,12,no_mid,0,0,43806.4,64178,0.151082064,0.217681395,77.60367557,327.4780665,0,0,Past
11204,Brooklyn,Borough Park,2013,"$1,606,891,000 ","31,820",50499,"$51,358 ",51358,53667.93,"$45,472.00 ","$62,859.00 ",$394.17 ,52.10%,5.60%,42.30%,N,6,"18 Av, 20 Av, Bay Pkwy, 18 Av, Avenue I, Avenue N",2,"N, F",4,0,11.345,1.6,40.618779,-73.984826,"11218, 11230, 11223, 11214, 11228, 11219",0.207665008,0.207665008,0.211198636,0.211198636,0.2,0.077433358,0,0,749,30,218,11,13,no_mid,0,0,43815.2,64311,0.155146299,0.221406053,77.60367557,327.4780665,0,0,Past
11204,Brooklyn,Borough Park,2014,"$1,677,447,000 ","32,620",51424,"$51,475 ",51475,54280.73,"$45,593.00 ","$63,616.00 ",$430.50 ,52.50%,5.40%,42.10%,N,6,"18 Av, 20 Av, Bay Pkwy, 18 Av, Avenue I, Avenue N",2,"N, F",4,0,11.345,1.6,40.618779,-73.984826,"11218, 11230, 11223, 11214, 11228, 11219",0.222032036,0.222032036,0.222254068,0.222254068,0.22,0.077433358,4,0,745,23,194,23,9,no_mid,0,0,44754,66383,0.159824518,0.237389186,77.60367557,327.4780665,0,0,Past
11204,Brooklyn,Borough Park,2015,"$1,769,965,000 ","33,400",52993,"$52,993 ",52993,56984.33,"$46,560.00 ","$65,150.00 ",$466.25 ,53.40%,5.20%,41.30%,N,6,"18 Av, 20 Av, Bay Pkwy, 18 Av, Avenue I, Avenue N",2,"N, F",4,0,11.345,1.6,40.618779,-73.984826,"11218, 11230, 11223, 11214, 11228, 11219",0.236501722,0.236501722,0.236501722,0.236501722,0.24,0.077433358,7,0,775,31,213,21,20,no_mid,0,0,46874.6,69680,0.170356703,0.261790625,77.60367557,327.4780665,0.135094555,0.225867686,Past
11204,Brooklyn,Borough Park,2016,"$1,769,965,000 ","33,400",52993,"$52,993 ",52993,56984.33,"$46,560.00 ","$65,150.00 ",$466.25 ,53.40%,5.20%,41.30%,N,6,"18 Av, 20 Av, Bay Pkwy, 18 Av, Avenue I, Avenue N",2,"N, F",4,0,11.345,1.6,40.618779,-73.984826,"11218, 11230, 11223, 11214, 11228, 11219",0.256666375,0.256666375,0.253372532,0.253372532,0.24,0.077433358,7,0,775,31,213,21,20,no_mid,0,0,46874.6,69680,0.186005527,0.287879621,77.60367557,327.4780665,0.136749597,0.256104487,Past
11204,Brooklyn,Borough Park,2017,"$1,769,965,000 ","33,400",52993,"$52,993 ",52993,56984.33,"$46,560.00 ","$65,150.00 ",$466.25 ,53.40%,5.20%,41.30%,N,6,"18 Av, 20 Av, Bay Pkwy, 18 Av, Avenue I, Avenue N",2,"N, F",4,0,11.345,1.6,40.618779,-73.984826,"11218, 11230, 11223, 11214, 11228, 11219",0.274143414,0.274143414,0.265318907,0.265318907,0.24,0.077433358,7,0,775,31,213,21,20,no_mid,0,0,46874.6,69680,0.20352003,0.307260576,89.10873444,350.9122177,0.189708634,0.257228275,High Income and/or Housing
11204,Brooklyn,Borough Park,2018,"$1,769,965,000 ","33,400",52993,"$52,993 ",52993,56984.33,"$46,560.00 ","$65,150.00 ",$466.25 ,53.40%,5.20%,41.30%,N,6,"18 Av, 20 Av, Bay Pkwy, 18 Av, Avenue I, Avenue N",2,"N, F",4,0,11.345,1.6,40.618779,-73.984826,"11218, 11230, 11223, 11214, 11228, 11219",0.236501722,0.274143414,0.236501722,0.266724491,0.24,0.077433358,7,0,775,31,213,21,20,no_mid,0,0,46874.6,69680,0.203971014,0.316181196,87.97518026,330.1289961,0.22305239,0.251245611,High Income and/or Housing
11204,Brooklyn,Borough Park,2019,"$1,769,965,000 ","33,400",52993,"$52,993 ",52993,56984.33,"$46,560.00 ","$65,150.00 ",$466.25 ,53.40%,5.20%,41.30%,N,6,"18 Av, 20 Av, Bay Pkwy, 18 Av, Avenue I, Avenue N",2,"N, F",4,0,11.345,1.6,40.618779,-73.984826,"11218, 11230, 11223, 11214, 11228, 11219",0.236501722,0.274143414,0.236501722,0.267559952,0.24,0.077433358,7,0,775,31,213,21,20,no_mid,0,0,46874.6,69680,0.203466444,0.315061915,88.63283364,331.2959226,0.284845688,0.257675659,High Income and/or Housing
11204,Brooklyn,Borough Park,2020,"$1,769,965,000 ","33,400",52993,"$52,993 ",52993,56984.33,"$46,560.00 ","$65,150.00 ",$466.25 ,53.40%,5.20%,41.30%,N,6,"18 Av, 20 Av, Bay Pkwy, 18 Av, Avenue I, Avenue N",2,"N, F",4,0,11.345,1.6,40.618779,-73.984826,"11218, 11230, 11223, 11214, 11228, 11219",0.236501722,0.274143414,0.236501722,0.267596778,0.24,0.077433358,7,0,775,31,213,21,20,no_mid,0,0,46874.6,69680,0.203907702,0.316725657,89.30506744,332.4505729,0.332524914,0.277467018,High Income and/or Housing
11204,Brooklyn,Borough Park,2021,"$1,769,965,000 ","33,400",52993,"$52,993 ",52993,56984.33,"$46,560.00 ","$65,150.00 ",$466.25 ,53.40%,5.20%,41.30%,N,6,"18 Av, 20 Av, Bay Pkwy, 18 Av, Avenue I, Avenue N",2,"N, F",4,0,11.345,1.6,40.618779,-73.984826,"11218, 11230, 11223, 11214, 11228, 11219",0.236501722,0.274143414,0.236501722,0.268482321,0.24,0.077433358,7,0,775,31,213,21,20,no_mid,0,0,46874.6,69680,0.203293842,0.321744791,89.9857423,333.5839311,0.388931183,0.28028786,High Income and/or Housing
11204,Brooklyn,Borough Park,2022,"$1,769,965,000 ","33,400",52993,"$52,993 ",52993,56984.33,"$46,560.00 ","$65,150.00 ",$466.25 ,53.40%,5.20%,41.30%,N,6,"18 Av, 20 Av, Bay Pkwy, 18 Av, Avenue I, Avenue N",2,"N, F",4,0,11.345,1.6,40.618779,-73.984826,"11218, 11230, 11223, 11214, 11228, 11219",0.236501722,0.274143414,0.236501722,0.270106457,0.24,0.077433358,7,0,775,31,213,21,20,no_mid,0,0,46874.6,69680,0.204176449,0.328179686,90.77165798,334.8494703,0.392139116,0.277795408,High Income and/or Housing
11204,Brooklyn,Borough Park,2023,"$1,769,965,000 ","33,400",52993,"$52,993 ",52993,56984.33,"$46,560.00 ","$65,150.00 ",$466.25 ,53.40%,5.20%,41.30%,N,6,"18 Av, 20 Av, Bay Pkwy, 18 Av, Avenue I, Avenue N",2,"N, F",4,0,11.345,1.6,40.618779,-73.984826,"11218, 11230, 11223, 11214, 11228, 11219",0.236501722,0.274143414,0.236501722,0.271325595,0.24,0.077433358,7,0,775,31,213,21,20,no_mid,0,0,46874.6,69680,0.207464514,0.33452216,91.51591048,336.0049782,0.361339183,0.287512979,High Income and/or Housing
11204,Brooklyn,Borough Park,2024,"$1,769,965,000 ","33,400",52993,"$52,993 ",52993,56984.33,"$46,560.00 ","$65,150.00 ",$466.25 ,53.40%,5.20%,41.30%,N,6,"18 Av, 20 Av, Bay Pkwy, 18 Av, Avenue I, Avenue N",2,"N, F",4,0,11.345,1.6,40.618779,-73.984826,"11218, 11230, 11223, 11214, 11228, 11219",0.236501722,0.274143414,0.236501722,0.27203037,0.24,0.077433358,7,0,775,31,213,21,20,no_mid,0,0,46874.6,69680,0.207249726,0.337276179,92.527854,337.5219161,0.271774554,0.282657068,High Income and/or Housing
